address,rssi,dist,battery,txPower,interval,roll
e3:6f:28:36:5a:db,-59,500,43,6,500,-64.32810680647853
f7:9c:08:9a:42:ed,-83,500,50,6,500,-64.54063281804844
f1:96:cd:ee:25:bd,-58,500,47,6,500,-64.3274773824651
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.22921288701883
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-64.0980583922027
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.03253640552754
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.638918536521366
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.73756033899753
d1:0b:14:b3:18:6a,-61,500,43,6,500,-63.6063656146707
ef:86:35:dd:c3:f7,-64,500,69,6,500,-63.52431070951372
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.524175263746116
f7:9c:08:9a:42:ed,-82,500,50,6,500,-63.917431855012104
f1:96:cd:ee:25:bd,-58,500,47,6,500,-63.917703132155
fc:02:a0:fa:33:19,-59,500,44,6,500,-63.885081321172585
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.885349662432304
f9:b3:b2:3d:53:a5,-55,500,72,6,500,-63.73788733113531
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.426323254591814
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.245971796933794
f9:b3:b2:3d:53:a5,-59,500,72,6,500,-63.180494181152945
ef:86:35:dd:c3:f7,-65,500,69,6,500,-63.06562330313022
fc:02:a0:fa:33:19,-60,500,44,6,500,-62.68843824279263
f1:96:cd:ee:25:bd,-69,500,47,6,500,-62.72105526366802
fc:02:a0:fa:33:19,-67,500,44,6,500,-62.85232373483237
f7:9c:08:9a:42:ed,-75,500,50,6,500,-63.08168889747407
f1:96:cd:ee:25:bd,-54,500,47,6,500,-62.868589429226034
d1:0b:14:b3:18:6a,-56,500,43,6,500,-62.65543300709594
e3:6f:28:36:5a:db,-57,500,43,6,500,-62.622849702363
f9:b3:b2:3d:53:a5,-59,500,72,6,500,-62.44245342896428
ef:86:35:dd:c3:f7,-62,500,69,6,500,-62.32761426283988
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-62.47527854548824
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-62.50829731741403
fc:02:a0:fa:33:19,-69,500,44,6,500,-62.45887165207563
d1:0b:14:b3:18:6a,-59,500,43,6,500,-62.37695876022068
d5:b1:89:8b:b8:c5,-73,500,67,6,500,-62.62284698697956
f1:96:cd:ee:25:bd,-64,500,47,6,500,-62.70497324894108
e3:6f:28:36:5a:db,-60,500,43,6,500,-62.73800274857998
f7:9c:08:9a:42:ed,-78,500,50,6,500,-62.770254199851585
ef:86:35:dd:c3:f7,-62,500,69,6,500,-62.80319049576229
fc:02:a0:fa:33:19,-68,500,44,6,500,-62.95082153964146
d1:0b:14:b3:18:6a,-58,500,43,6,500,-62.737630465271565
e3:6f:28:36:5a:db,-68,500,43,6,500,-62.86882930468709
ef:86:35:dd:c3:f7,-65,500,69,6,500,-62.98377261332724
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-62.85232962230197
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.048781532908954
f1:96:cd:ee:25:bd,-72,500,47,6,500,-63.13053856133053
fc:02:a0:fa:33:19,-62,500,44,6,500,-63.11419819435136
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.21255095393455
f1:96:cd:ee:25:bd,-71,500,47,6,500,-63.42573163134278
f7:9c:08:9a:42:ed,-81,500,50,6,500,-63.39224858152534
e3:6f:28:36:5a:db,-56,500,43,6,500,-63.37614611110941
f9:b3:b2:3d:53:a5,-59,500,72,6,500,-63.37634034036753
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.31088505063712
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.441730103991674
f1:96:cd:ee:25:bd,-59,500,47,6,500,-63.24491089843086
e3:6f:28:36:5a:db,-58,500,43,6,500,-62.982443064925675
f9:b3:b2:3d:53:a5,-75,500,72,6,500,-63.09692791574275
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-63.211725784492266
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.178911141045376
fc:02:a0:fa:33:19,-61,500,44,6,500,-62.83415146357208
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.09685313143623
f7:9c:08:9a:42:ed,-82,500,50,6,500,-63.47377088752431
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.112441923132934
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.096336260745495
e3:6f:28:36:5a:db,-57,500,43,6,500,-63.08023350196665
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.080407188589405
ef:86:35:dd:c3:f7,-64,500,69,6,500,-63.12966472010025
d5:b1:89:8b:b8:c5,-66,500,67,6,500,-63.26097034915744
f1:96:cd:ee:25:bd,-71,500,47,6,500,-63.3920192912652
d1:0b:14:b3:18:6a,-60,500,43,6,500,-63.375797260738786
e3:6f:28:36:5a:db,-67,500,43,6,500,-63.42492205004725
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.326460201190066
fc:02:a0:fa:33:19,-61,500,44,6,500,-62.98148992203224
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.27657628695771
f9:b3:b2:3d:53:a5,-71,500,72,6,500,-63.473341246120825
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-63.621033518077056
f7:9c:08:9a:42:ed,-80,500,50,6,500,-64.03094369418805
fc:02:a0:fa:33:19,-68,500,44,6,500,-64.21147123615184
d1:0b:14:b3:18:6a,-58,500,43,6,500,-64.21185070750245
f1:96:cd:ee:25:bd,-65,500,47,6,500,-64.31043571684671
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.19579862717991
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-64.34345464625508
ef:86:35:dd:c3:f7,-64,500,69,6,500,-64.26136648783793
e2:51:e0:31:ee:0e,-63,500,20,6,500,-64.19575368352183
e3:6f:28:36:5a:db,-57,500,43,6,500,-63.90044088573586
fc:02:a0:fa:33:19,-68,500,44,6,500,-64.13035119460561
e2:51:e0:31:ee:0e,-61,500,20,6,500,-64.21285134291367
f7:9c:08:9a:42:ed,-78,500,50,6,500,-64.55712191534167
f1:96:cd:ee:25:bd,-64,500,47,6,500,-64.63945628931695
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.55776334199437
ef:86:35:dd:c3:f7,-66,500,69,6,500,-64.54131957455199
fc:02:a0:fa:33:19,-60,500,44,6,500,-64.54168899604481
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.34493701803811
e2:51:e0:31:ee:0e,-58,500,20,6,500,-64.32895189141412
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.08294548076569
f9:b3:b2:3d:53:a5,-75,500,72,6,500,-64.26301545717334
ef:86:35:dd:c3:f7,-61,500,69,6,500,-64.27974472167347
f7:9c:08:9a:42:ed,-84,500,50,6,500,-64.37711336830552
f1:96:cd:ee:25:bd,-64,500,47,6,500,-64.41007251126527
e3:6f:28:36:5a:db,-56,500,43,6,500,-64.21335319108759
ef:86:35:dd:c3:f7,-63,500,69,6,500,-64.29566518011256
fc:02:a0:fa:33:19,-68,500,44,6,500,-64.29556215978359
e2:51:e0:31:ee:0e,-66,500,20,6,500,-64.31198259756822
d1:0b:14:b3:18:6a,-60,500,43,6,500,-64.16441842131114
f7:9c:08:9a:42:ed,-76,500,50,6,500,-64.16391371035003
f1:96:cd:ee:25:bd,-64,500,47,6,500,-64.03261705370694
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-63.934448367316264
fc:02:a0:fa:33:19,-59,500,44,6,500,-63.78689303250518
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.573700035783666
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.491116200961834
f1:96:cd:ee:25:bd,-71,500,47,6,500,-63.73722231203338
e2:51:e0:31:ee:0e,-61,500,20,6,500,-63.77029488607388
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.77066157712664
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.50816498560443
f9:b3:b2:3d:53:a5,-71,500,72,6,500,-63.7049757000025
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.86916320190814
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.59029650078153
f7:9c:08:9a:42:ed,-82,500,50,6,500,-63.83555420476322
e2:51:e0:31:ee:0e,-62,500,20,6,500,-63.81927283593903
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.868603935210565
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.77035312081479
fc:02:a0:fa:33:19,-67,500,44,6,500,-63.524015931176116
d1:0b:14:b3:18:6a,-60,500,43,6,500,-63.507840822643516
f7:9c:08:9a:42:ed,-75,500,50,6,500,-63.802973504328904
e2:51:e0:31:ee:0e,-66,500,20,6,500,-63.95085638260439
e3:6f:28:36:5a:db,-59,500,43,6,500,-63.934771256349535
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-64.00032495870597
f9:b3:b2:3d:53:a5,-74,500,72,6,500,-64.1311907081012
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.96714187586147
f1:96:cd:ee:25:bd,-59,500,47,6,500,-63.95103713809433
f7:9c:08:9a:42:ed,-74,500,50,6,500,-64.06548430490325
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.04927361655281
e2:51:e0:31:ee:0e,-61,500,20,6,500,-64.04949618111559
f1:96:cd:ee:25:bd,-65,500,47,6,500,-63.868914314856596
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.65569657226868
d1:0b:14:b3:18:6a,-43,500,43,6,500,-63.262148600050054
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.06505739104573
ef:86:35:dd:c3:f7,-66,500,69,6,500,-63.03212335908863
f9:b3:b2:3d:53:a5,-72,500,72,6,500,-63.261689332829036
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.13061216349195
e3:6f:28:36:5a:db,-60,500,43,6,500,-63.16367555908827
d5:b1:89:8b:b8:c5,-70,500,67,6,500,-63.17982480739067
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.14708429894673
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.09800184810904
e2:51:e0:31:ee:0e,-66,500,20,6,500,-63.24578464119985
fc:02:a0:fa:33:19,-67,500,44,6,500,-63.229246186595624
f7:9c:08:9a:42:ed,-81,500,50,6,500,-63.55680539172898
f1:96:cd:ee:25:bd,-65,500,47,6,500,-63.343379934516896
f7:9c:08:9a:42:ed,-75,500,50,6,500,-63.52351718801138
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.70401752714393
e2:51:e0:31:ee:0e,-63,500,20,6,500,-63.65481295006128
f1:96:cd:ee:25:bd,-70,500,47,6,500,-63.818790782313755
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.99931814993658
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.04878904260661
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.03272698738215
e3:6f:28:36:5a:db,-57,500,43,6,500,-63.73749583496931
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.85232466656309
e2:51:e0:31:ee:0e,-63,500,20,6,500,-63.507698174766084
fc:02:a0:fa:33:19,-66,500,44,6,500,-63.54046785626593
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.557373161783886
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.770215471701256
f1:96:cd:ee:25:bd,-59,500,47,6,500,-63.622650640328885
ef:86:35:dd:c3:f7,-66,500,69,6,500,-63.622573064046975
f9:b3:b2:3d:53:a5,-72,500,72,6,500,-63.81930788325497
fc:02:a0:fa:33:19,-45,500,44,6,500,-63.31091286030554
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.196243858310666
f1:96:cd:ee:25:bd,-69,500,47,6,500,-63.40957070073779
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.55725256823957
d5:b1:89:8b:b8:c5,-71,500,67,6,500,-63.7704916007554
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.54078510924706
f9:b3:b2:3d:53:a5,-55,500,72,6,500,-63.27840624074961
f7:9c:08:9a:42:ed,-82,500,50,6,500,-63.622327076086634
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-63.77004963493779
f9:b3:b2:3d:53:a5,-72,500,72,6,500,-63.96679090400331
fc:02:a0:fa:33:19,-67,500,44,6,500,-63.90104362168116
f7:9c:08:9a:42:ed,-76,500,50,6,500,-64.03190555222449
f1:96:cd:ee:25:bd,-69,500,47,6,500,-64.2123749250313
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.98240557951684
d1:0b:14:b3:18:6a,-60,500,43,6,500,-63.94976476853669
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.835124340036224
f7:9c:08:9a:42:ed,-83,500,50,6,500,-64.24481001093379
f1:96:cd:ee:25:bd,-69,500,47,6,500,-64.27749297631584
e3:6f:28:36:5a:db,-68,500,43,6,500,-64.40872618295683
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.17901421789747
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-64.2117140179608
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-64.16279591661346
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.04800104192877
f7:9c:08:9a:42:ed,-81,500,50,6,500,-64.16230943138223
f1:96:cd:ee:25:bd,-59,500,47,6,500,-64.12967858800208
e3:6f:28:36:5a:db,-56,500,43,6,500,-64.08072301833924
d1:0b:14:b3:18:6a,-43,500,43,6,500,-63.57252299325122
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.52345266902486
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.572701901370344
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.45799600610757
ef:86:35:dd:c3:f7,-61,500,69,6,500,-63.50733588612895
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-63.90141833238477
f9:b3:b2:3d:53:a5,-74,500,72,6,500,-63.99958072750354
f7:9c:08:9a:42:ed,-81,500,50,6,500,-64.24519403277985
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.0647991070365
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.06504756141939
f1:96:cd:ee:25:bd,-60,500,47,6,500,-64.06520999506753
e3:6f:28:36:5a:db,-68,500,43,6,500,-64.03231515280568
f7:9c:08:9a:42:ed,-85,500,50,6,500,-64.40909194115054
ef:86:35:dd:c3:f7,-61,500,69,6,500,-64.42563554276157
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-64.26174486297073
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.11422373698917
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.900917178135366
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.8517679146859
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.60576140822342
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.490982271944645
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.39270701415153
f7:9c:08:9a:42:ed,-81,500,50,6,500,-63.57273578166572
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.50712309942947
d1:0b:14:b3:18:6a,-43,500,43,6,500,-63.212175810979126
f1:96:cd:ee:25:bd,-45,500,47,6,500,-63.01559834711347
e3:6f:28:36:5a:db,-59,500,43,6,500,-63.048510376799385
ef:86:35:dd:c3:f7,-61,500,69,6,500,-62.93374497206626
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.01570860521549
f9:b3:b2:3d:53:a5,-72,500,72,6,500,-63.11399777465215
f7:9c:08:9a:42:ed,-82,500,50,6,500,-63.52376091239527
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.2778011746582
f9:b3:b2:3d:53:a5,-54,500,72,6,500,-63.195940388341896
fc:02:a0:fa:33:19,-60,500,44,6,500,-63.0975870310773
d1:0b:14:b3:18:6a,-57,500,43,6,500,-62.851654832976365
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.16346464270792
e3:6f:28:36:5a:db,-69,500,43,6,500,-63.360274786477866
d5:b1:89:8b:b8:c5,-71,500,67,6,500,-63.39297396325339
f7:9c:08:9a:42:ed,-81,500,50,6,500,-63.60587546259283
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.44191793164184
d1:0b:14:b3:18:6a,-60,500,43,6,500,-63.40918902512449
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.75348479523811
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.52385623921066
ef:86:35:dd:c3:f7,-67,500,69,6,500,-63.52381687639978
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.45814278819203
f9:b3:b2:3d:53:a5,-71,500,72,6,500,-63.52363678362429
f1:96:cd:ee:25:bd,-72,500,47,6,500,-63.4578819002373
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.310310030877986
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.19552166994221
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.162819009223995
f7:9c:08:9a:42:ed,-83,500,50,6,500,-63.58897381938652
f1:96:cd:ee:25:bd,-59,500,47,6,500,-63.19536884163852
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.01500657115399
ef:86:35:dd:c3:f7,-67,500,69,6,500,-62.99852721779192
d5:b1:89:8b:b8:c5,-54,500,67,6,500,-62.88386590216676
fc:02:a0:fa:33:19,-68,500,44,6,500,-62.88377325295646
f7:9c:08:9a:42:ed,-80,500,50,6,500,-63.277200945581995
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.3264167391211
e3:6f:28:36:5a:db,-58,500,43,6,500,-62.94918385989156
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.01480614081571
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.08049455492094
d1:0b:14:b3:18:6a,-59,500,43,6,500,-63.343139629997786
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.343284803979714
f7:9c:08:9a:42:ed,-76,500,50,6,500,-63.539892978993734
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.58920792682112
f1:96:cd:ee:25:bd,-67,500,47,6,500,-63.68760465004127
e3:6f:28:36:5a:db,-56,500,43,6,500,-63.50729728705717
d5:b1:89:8b:b8:c5,-70,500,67,6,500,-63.44155128964828
f1:96:cd:ee:25:bd,-65,500,47,6,500,-63.17902091491409
ef:86:35:dd:c3:f7,-66,500,69,6,500,-63.26101848339634
f9:b3:b2:3d:53:a5,-72,500,72,6,500,-63.50696812418412
fc:02:a0:fa:33:19,-62,500,44,6,500,-63.539852072578554
d1:0b:14:b3:18:6a,-59,500,43,6,500,-63.39229226331696
f7:9c:08:9a:42:ed,-85,500,50,6,500,-63.39175386798673
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.506524492619405
f1:96:cd:ee:25:bd,-60,500,47,6,500,-63.57226195743801
f7:9c:08:9a:42:ed,-77,500,50,6,500,-63.883724878499415
e3:6f:28:36:5a:db,-59,500,43,6,500,-63.73617382715176
fc:02:a0:fa:33:19,-52,500,44,6,500,-63.57237157720542
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.52330338699762
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.53976156569763
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.720178523040616
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-63.523175452726235
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.42487360375335
f7:9c:08:9a:42:ed,-85,500,50,6,500,-64.11357845023711
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.37640705631702
f1:96:cd:ee:25:bd,-71,500,47,6,500,-64.57321134522516
ef:86:35:dd:c3:f7,-68,500,69,6,500,-64.6880540363152
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-64.4913532558178
f1:96:cd:ee:25:bd,-59,500,47,6,500,-64.27817915181699
fc:02:a0:fa:33:19,-59,500,44,6,500,-63.900949286369546
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.83554020120964
f7:9c:08:9a:42:ed,-77,500,50,6,500,-64.21269207295435
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.18010814014622
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-64.37702401673626
d5:b1:89:8b:b8:c5,-71,500,67,6,500,-64.49174633068975
e3:6f:28:36:5a:db,-57,500,43,6,500,-64.29502231963882
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-64.11464846970318
fc:02:a0:fa:33:19,-67,500,44,6,500,-63.884929883983546
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.8359256407473
f1:96:cd:ee:25:bd,-69,500,47,6,500,-63.983555307787896
f7:9c:08:9a:42:ed,-81,500,50,6,500,-64.06500170310872
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.98300537484922
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.819093143990486
f7:9c:08:9a:42:ed,-69,500,50,6,500,-63.835366281515654
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.704118271532224
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.63834921812943
f9:b3:b2:3d:53:a5,-74,500,72,6,500,-63.867835796713244
fc:02:a0:fa:33:19,-60,500,44,6,500,-63.851579978820766
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.950116403791874
e3:6f:28:36:5a:db,-57,500,43,6,500,-63.52363274648746
fc:02:a0:fa:33:19,-65,500,44,6,500,-63.62213596826906
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.72070472034589
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.7369881221094
f7:9c:08:9a:42:ed,-80,500,50,6,500,-64.16325466453965
ef:86:35:dd:c3:f7,-65,500,69,6,500,-64.11401045762986
d1:0b:14:b3:18:6a,-59,500,43,6,500,-63.76947782493548
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.67121128482992
ef:86:35:dd:c3:f7,-63,500,69,6,500,-63.753402417416275
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-63.851744001786614
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.81918606555933
fc:02:a0:fa:33:19,-60,500,44,6,500,-63.835826536200976
f1:96:cd:ee:25:bd,-68,500,47,6,500,-63.999955956688005
f7:9c:08:9a:42:ed,-80,500,50,6,500,-64.06494577276618
f9:b3:b2:3d:53:a5,-74,500,72,6,500,-64.27802730365462
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.1141294576344
f7:9c:08:9a:42:ed,-85,500,50,6,500,-64.58939097833925
ef:86:35:dd:c3:f7,-67,500,69,6,500,-64.54010826410475
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-64.6056443855086
e3:6f:28:36:5a:db,-57,500,43,6,500,-64.45816192344931
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-64.19580902920983
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.17951593276692
f1:96:cd:ee:25:bd,-45,500,47,6,500,-63.95019195095741
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.55654167104402
f7:9c:08:9a:42:ed,-79,500,50,6,500,-63.73660838836246
f1:96:cd:ee:25:bd,-68,500,47,6,500,-63.86782127366453
e3:6f:28:36:5a:db,-58,500,43,6,500,-63.55619241115931
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.523581478033826
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.68784509180442
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-63.88471238986911
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.86843588759867
d1:0b:14:b3:18:6a,-59,500,43,6,500,-63.72089123013817
f1:96:cd:ee:25:bd,-60,500,47,6,500,-63.57332018490945
e3:6f:28:36:5a:db,-66,500,43,6,500,-63.70463313123755
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.327377354203776
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-63.45855681113787
f9:b3:b2:3d:53:a5,-71,500,72,6,500,-63.458297205635965
f7:9c:08:9a:42:ed,-77,500,50,6,500,-63.60553389774756
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-63.6714081874775
fc:02:a0:fa:33:19,-65,500,44,6,500,-63.76992871600015
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.737389310696614
f7:9c:08:9a:42:ed,-77,500,50,6,500,-64.06525358158584
f1:96:cd:ee:25:bd,-64,500,47,6,500,-63.85194026890292
e3:6f:28:36:5a:db,-60,500,43,6,500,-63.88500163081556
ef:86:35:dd:c3:f7,-61,500,69,6,500,-63.75380477520347
d5:b1:89:8b:b8:c5,-68,500,67,6,500,-63.704430473599196
fc:02:a0:fa:33:19,-61,500,44,6,500,-63.77031626190258
d1:0b:14:b3:18:6a,-57,500,43,6,500,-63.721365741386364
f1:96:cd:ee:25:bd,-69,500,47,6,500,-63.754033295350524
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.918166302434585
d5:b1:89:8b:b8:c5,-67,500,67,6,500,-63.885264029035724
f9:b3:b2:3d:53:a5,-73,500,72,6,500,-63.75366113283136
f7:9c:08:9a:42:ed,-84,500,50,6,500,-64.0975205152073
f7:9c:08:9a:42:ed,-78,500,50,6,500,-64.44179084934605
f1:96:cd:ee:25:bd,-60,500,47,6,500,-64.29421905801918
fc:02:a0:fa:33:19,-59,500,44,6,500,-64.2287541472482
d1:0b:14:b3:18:6a,-57,500,43,6,500,-64.04842855196351
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.94983118170534
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.98277298738092
f9:b3:b2:3d:53:a5,-71,500,72,6,500,-64.09745828744377
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.11413800322485
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-63.96666891223959
fc:02:a0:fa:33:19,-66,500,44,6,500,-63.99946683248634
f1:96:cd:ee:25:bd,-68,500,47,6,500,-63.99936705324002
f7:9c:08:9a:42:ed,-81,500,50,6,500,-64.01521801080138
d1:0b:14:b3:18:6a,-56,500,43,6,500,-63.86776270381623
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-64.03177035565156
fc:02:a0:fa:33:19,-61,500,44,6,500,-64.08115858897753
d1:0b:14:b3:18:6a,-58,500,43,6,500,-63.99929818412022
f7:9c:08:9a:42:ed,-76,500,50,6,500,-64.11381025377979
f1:96:cd:ee:25:bd,-69,500,47,6,500,-64.29425917184217
d5:b1:89:8b:b8:c5,-72,500,67,6,500,-64.49101500151863
f9:b3:b2:3d:53:a5,-56,500,72,6,500,-64.29431520684719
ef:86:35:dd:c3:f7,-62,500,69,6,500,-63.99900860335488
e3:6f:28:36:5a:db,-60,500,43,6,500,-63.769355259532034
fc:02:a0:fa:33:19,-60,500,44,6,500,-63.81877397982304
f7:9c:08:9a:42:ed,-84,500,50,6,500,-63.801656221061535
f1:96:cd:ee:25:bd,-68,500,47,6,500,-63.817943123230854
d1:0b:14:b3:18:6a,-59,500,43,6,500,-63.65395636623082
e3:6f:28:36:5a:db,-68,500,43,6,500,-63.83439187094081
fc:02:a0:fa:33:19,-66,500,44,6,500,-63.998505935038416
f7:9c:08:9a:42:ed,-76,500,50,6,500,-64.24435210546841
d1:0b:14:b3:18:6a,-58,500,43,6,500,-64.45814480553078
ef:86:35:dd:c3:f7,-65,500,69,6,500,-64.52385703828524
f1:96:cd:ee:25:bd,-64,500,47,6,500,-64.27759840544196
e3:6f:28:36:5a:db,-58,500,43,6,500,-64.1136696798161
f9:b3:b2:3d:53:a5,-54,500,72,6,500,-64.0484706781473
d5:b1:89:8b:b8:c5,-69,500,67,6,500,-64.24541357787666
f9:b3:b2:3d:53:a5,-60,500,72,6,500,-64.212816925839
f7:9c:08:9a:42:ed,-84,500,50,6,500,-64.45816277367582
d1:0b:14:b3:18:6a,-58,500,43,6,500,-64.40919302570137
